<<<<<<< HEAD
ds_name,att_name,ds_name_2,att_name_2,sizeDistinct1,sizeDistinct2,joinSize,containment,trueLabel,needCheck,frequency_avg,frequency_min,frequency_max,frequency_sd,val_pct_std,frequency_2qo,frequency_4qo,frequency_6qo,frequency_1qo,frequency_3qo,frequency_5qo,frequency_7qo,entropy,freqWordContainment,freqWordCleanContainment,freqWordSoundexContainment,dataType,PctAlphabetic,PctDateTime,PctAlphanumeric,PctNumeric,PctNonAlphanumeric,specificType,PctPhones,PctEmail,PctIP,PctURL,PctUsername,PctGeneral,PctOthers,PctSpaces,PctPhrases,cardinality,incompleteness,len_max_word,len_min_word,len_avg_word,firstWord,lastWord,wordsCntAvg,wordsCntMin,wordsCntMax,wordsCntSd,numberWords,uniqueness,isEmpty,val_pct_min,val_pct_max,frequency_IQR,binary,bestContainment,dataType_2,specificType_2,isEmpty_2,name_dist,match,train,flippedContainment,worstBestContainment,probability0,prediction,probability1,probability2,probability3,probability4
gender_development.csv,Country,countries_and_continents.csv,MARC,195,243,0,0.0,semantic_no_shared_domain,1,-2.82072135554534E-6,0.0,-9.56093528166335E-5,-4.09800407208116E-5,-5.1010277199364E-4,0.00114414138318521,0.00114414138318521,0.00114414138318521,0.00114414138318521,0.00114414138318521,0.00114414138318521,0.00114414138318521,-0.035583636522024,0.0,0.0,0.0,alphabetic,-0.253308008863564,0.0,0.253308008863564,0.0,0.0,otherST,0.0,0.0,0,0.0,0.0,0.0,0.0686926242481798,0.0,0.184615384615385,-2.03170022397572E-4,-0.0239043824701195,0.0429424150776712,0.365269384247794,0.202460325245417,0.818181818181818,0.75,0.0843600955780006,1.34111749562933,0.074028166145084,0.134710915163661,9.41307544784775E-5,0.0318725099601593,0,0.00114414138318521,-0.00682398610685463,0.0,0,1.0,alphabetic,otherST,0,0.857142857142857,0.0,0,0.8024691358024691,0.8024691358024691,0.4745683528978893,1,0.6395335457683222,0.33895000000000003,0.2875,0.05
worldcitiespop.csv,Country,countries_and_continents.csv,ISO3166-1-Alpha-3,234,249,0,0.0,semantic_no_shared_domain,1,5.7012545410696,0.0,15.6940895272911,11.4415144919842,0.00930230814266438,-0.00385772306880429,-0.00274775248948346,5.67666303077754E-4,-0.003966420159314,-0.00358676800260619,-0.00122882879862176,0.00430621608855066,-0.394058408713759,0.0,0.0,0.3,alphabetic,0.0,0.0,0.0,0.0,0.0,otherST,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-8.95104103386668E-5,-0.00796812749003984,-0.00678443223730854,-0.0313929800688267,-0.00948128359770811,0.666666666666667,0.333333333333333,8.187961568695E-4,1.48016182273087,0.0,-0.0149696153989816,8.05517499753862,-0.991958147526832,0,-0.00398374868098946,0.0713115135751589,0.00442538937188205,0,1.0,alphabetic,otherST,0,0.941176470588235,0.0,0,0.9397590361445783,0.9397590361445783,0.07532751730076968,3,0.1738614588909409,0.3601847826086957,0.8,0.2
World_countries_env_vars.csv,Country,countries_and_continents.csv,WMO,243,213,0,0.0,semantic_no_shared_domain,1,-6.43601210686962E-6,0.0,-4.78046764083029E-5,-4.34474723832179E-5,-5.40816351300936E-4,1.3116259242864E-4,1.3116259242864E-4,1.3116259242864E-4,1.3116259242864E-4,1.3116259242864E-4,1.3116259242864E-4,1.3116259242864E-4,0.244933963860428,0.0,0.0,0.0,alphabetic,-0.300411522633745,0.0,0.300411522633745,0.0,0.0,otherST,0.0,0.0,0,0.0,0.0,0.0,0.00823045267489712,0.0,0.292181069958848,1.26981263998474E-4,-0.135458167330677,0.0429424150776712,0.365269384247795,0.202660531489241,0.818181818181818,0.75,0.123184906643157,1.34111749562933,0.074028166145084,0.0517799331610219,3.39608996549834E-4,0.151394422310757,0,1.3116259242864E-4,-0.00385290115259128,0.0,0,0.876543209876543,alphabetic,otherST,0,1.0,0.0,0,1.0,1.0,0.40801043964185035,1,0.5488384010050709,0.35975,0.2875,0.05
countries_and_continents.csv,ISO3166-1-Alpha-2,World_countries_env_vars.csv,Country,249,243,0,0.0,semantic_no_shared_domain,1,0.0,0.0,0.0,0.0,0.0,-1.3116259242864E-4,-1.3116259242864E-4,-1.3116259242864E-4,-1.3116259242864E-4,-1.3116259242864E-4,-1.3116259242864E-4,-1.3116259242864E-4,-0.00391495466505254,0.0,0.0,0.0,alphabetic,0.300411522633745,0.0,-0.300411522633745,0.0,0.0,otherST,0.0,0.0,0,0.0,0.0,0.0,-0.00823045267489712,0.0,-0.292181069958848,3.48940209854015E-5,0.00796812749003984,-0.0396792841941208,-0.276102400115654,-0.074538910400696,0.909090909090909,0.75,-0.02635054637335,-1.46620175360141,-0.0582857931810417,-0.0636188006724859,-2.9692140892551E-4,-0.00796812749003983,0,-1.3116259242864E-4,-1.3116259242864E-4,0.0,0,0.975903614457831,alphabetic,otherST,0,0.941176470588235,0.0,0,1.0,1.0,0.35362037345735986,1,0.5469811871840533,0.29,0.175,0.075
worldcitiespop.csv,Country,netflix_titles.csv,country,234,554,0,0.0,semantic_no_shared_domain,1,5.69730592729963,0.0,15.5607136702047,11.4049150622817,-0.00584780591428821,-3.40699750516169E-5,0.00107590060426922,0.00423090874556319,-1.42767065561321E-4,2.36885091146487E-4,0.00259482429513091,0.0076486372285016,0.406324519946985,0.0,0.0,0.0,alphabetic,0.906137184115523,0.0,-0.906137184115523,0.0,0.0,otherST,0.0,0.0,0,0.0,0.0,0.0,-0.888086642599278,0.0,-0.0180505415162455,-0.00190955542055828,-0.0763554700032082,-0.0678443223730856,-0.219750860481787,-0.0987598031156198,0.888888888888889,1.0,-0.0335112094414371,1.48016182273087,-0.167402225796346,-0.106571181674648,8.02965954441442,-0.0887937758189249,0,-1.60095587236781E-4,-0.250658866054861,0.00426497872061481,0,1.0,alphanumeric,other,0,0.0,0.0,0,0.4223826714801444,0.4223826714801444,0.5854741735560427,0,0.2558677924732121,0.54,0.075,0.075
affirmative_asylum.csv,ContinentCountryofNationality,directory.csv,Country,108,73,0,0.0,semantic_no_shared_domain,1,-0.141633938615015,0.0,-0.676614661573658,-0.539271098384677,-0.062182464243459,0.0087836869266055,0.0082368119266055,0.0049555619266055,0.0090180619266055,0.00851024942660551,0.00679149942660551,-0.00246631307339449,0.861201273926819,0.0,0.0,0.0,alphabetic,-0.148148148148148,0.0,0.148148148148148,0.0,0.0,otherST,0.0,0.0,0,0.0,0.0,0.0,0.0555555555555556,0.0,0.0925925925925926,1.53934353627178E-4,0.0,0.0423095552572614,0.232760462252587,0.108975872069024,0.909090909090909,0.75,0.0247511626538484,0.0,0.0450693966840814,0.092037899410005,-0.0488004324581927,0.987974125573395,0,0.00913524942660551,-0.513213876146789,-0.003828125,0,0.675925925925926,alphabetic,otherST,0,0.758620689655172,0.0,0,1.0,1.0,0.637350582928573,0,0.42100934058681905,0.5,0.2625,0.0125
wikipedia-iso-country-codes.csv,Alpha-2_code,countries_and_continents.csv,IOC,246,226,0,0.0,semantic_no_shared_domain,1,0.0,0.0,0.0,0.0,0.0,8.09769053865842E-5,8.09769053865842E-5,8.09769053865842E-5,8.09769053865842E-5,8.09769053865842E-5,8.09769053865842E-5,8.09769053865842E-5,0.172861623287635,0.0,0.0,0.4,alphabetic,0.0,0.0,0.0,0.0,0.0,otherST,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0551739478766E-4,-0.099601593625498,-0.00794299862639433,-0.0300684775970931,-0.0102269015564992,0.666666666666667,0.666666666666667,0.0105139588499249,1.36129952708918,0.0,-0.0532094973902125,1.01182079227158E-4,0.099601593625498,0,8.09769053865842E-5,8.09769053865842E-5,0.0,0,0.91869918699187,alphabetic,otherST,0,0.916666666666667,0.0,0,1.0,1.0,0.04085189899815554,3,0.6060000602163156,0.6629276975884527,0.875,0.05
countries_and_continents.csv,IOC,netflix_titles.csv,country,226,554,0,0.0,semantic_no_shared_domain,1,-0.00385614334137707,0.0,-0.130133269611452,-0.0357347669947611,-0.0151501140569526,0.00382365309375268,0.00382365309375268,0.00366324244248543,0.00382365309375268,0.00382365309375268,0.00382365309375268,0.00334242113995094,0.618917683751203,0.0,0.0,0.0,alphabetic,0.906137184115523,0.0,-0.906137184115523,0.0,0.0,otherST,0.0,0.0,0,0.0,0.0,0.0,-0.888086642599278,0.0,-0.0180505415162455,-0.00190753981386894,0.0232461236222898,-0.0595189262911811,-0.184068266743769,-0.0870187989977323,0.777777777777778,0.916666666666667,-0.0426352813879349,0.0,-0.163200220906917,-0.0547329239908226,-0.0249884109061558,0.811530905572449,0,0.00382365309375268,-0.32197037963002,-1.60410651267248E-4,0,1.0,alphanumeric,other,0,0.857142857142857,0.0,0,0.40794223826714804,0.40794223826714804,0.7615681269571009,0,0.32320527405932803,0.71,0.075,0.05
countries_and_continents.csv,WMO,fifa_ranking.csv,country_abrv,213,216,0,0.0,semantic_no_shared_domain,1,-0.109418392487845,-0.00278548316900132,-0.0206957390864101,-0.0190345602783133,-3.32013579160603E-4,-8.60813662278541E-4,-9.64632463863508E-4,-9.64632463863508E-4,-3.24416520756212E-4,-9.64632463863508E-4,-9.64632463863508E-4,-9.64632463863508E-4,-0.200119724047395,0.0,0.0,0.5,alphabetic,0.0,0.0,0.0,0.0,0.0,otherST,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.74470104927077E-5,0.135458167330677,-0.00661321403235346,-0.0306780444572949,-0.00924130368743323,0.666666666666667,0.666666666666667,-0.0135660651879747,-1.46620175360141,0.0,0.0561656293345289,-0.142547019734987,0.844868100832184,0,0.00389754807703245,0.00234460907085413,-1.03818801584971E-4,0,1.0,alphabetic,otherST,0,1.0,0.0,0,0.9861111111111112,0.9861111111111112,0.04319390057848888,3,0.5487633641838638,0.6204347826086957,0.7875,0.125
netflix_titles.csv,country,us_companies.csv,country,554,1,0,0.0,semantic_no_shared_domain,1,-0.191845057688071,-0.290431801309074,0.0938353818171492,0.0347702500116252,0.0151501140569526,-0.999839589348733,-0.999839589348733,-0.999679178697465,-0.999839589348733,-0.999839589348733,-0.999839589348733,-0.999358357394931,1.06172888062697,0.0,0.0,0.0,alphanumeric,-0.906137184115523,0.0,0.906137184115523,0.0,0.0,other,0.0,0.0,0,0.0,0.0,0.0,0.888086642599278,0.0,0.0180505415162455,0.00313863585765461,0.0763554700032082,0.0667213271110292,0.210100494705816,0.133306308146996,1.0,0.916666666666667,0.0538431887585903,-1.42797308201852,0.219210792115622,0.154549173060114,0.0240784855358709,0.0869771416338113,0,-0.999839589348733,-0.67404555662496,1.60410651267248E-4,0,0.00180505415162455,alphabetic,otherST,0,0.0,0.0,0,1.0,1.0,0.8796728790526112,0,0.2000497512437811,0.15,0.0375,0.0125
